Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
5/30/2017,0,52.9,66.6,80.3,48.1,2.29,25.61
5/31/2017,0.02,51.5,62.7,74,46.2,1.62,20.04
6/1/2017,0,48.8,61.6,74.3,44.2,1.9,20.07
6/2/2017,0,50.4,64.8,79.2,43.1,1.94,25.82
6/3/2017,0,56.3,70.4,84.4,45.1,3.39,32.26
6/4/2017,0,66,77.7,89.4,55.8,5.65,35.24
6/5/2017,0.11,61.1,75.8,90.5,61.7,0.65,32.65
6/6/2017,0,51.8,67.8,83.8,53.4,1.57,25.73
6/7/2017,0,52.4,63.4,74.4,47.2,2.19,18.35
6/8/2017,0,49.2,62.6,76.1,45.6,1.17,22.03
6/9/2017,0,60.4,71,81.7,47.2,5.26,28.08
6/10/2017,0.3,63.3,75.3,87.3,54.8,3.81,30.55
6/11/2017,0,66.1,77.1,88.1,53.9,5.94,33.82
6/12/2017,0,68.2,79.5,90.7,59.4,4.95,33.8
6/13/2017,0,71.2,82.1,93,64.5,4.47,33.68
6/14/2017,0.55,66.8,80.5,94.1,67.5,1.16,32.55
6/15/2017,1.1,65.9,77,88.2,67.9,0.33,19.45
6/16/2017,0,66.3,76.3,86.4,64.9,1.76,23.95
6/17/2017,0,68,76.8,85.7,65.5,2.04,21.69
6/18/2017,0.36,67,76.4,85.8,67.9,0.53,19.31
6/19/2017,0,59.8,69.6,79.5,59.6,1.38,18.01
6/20/2017,0.19,55.9,67.1,78.3,55.4,0.89,19.62
6/21/2017,0.05,57.4,70.6,83.9,56.2,0.64,27.82
6/22/2017,0,62.8,72.4,82,61.9,2.4,21.72
6/23/2017,0.05,67.6,76.8,86.1,70,0.27,17.49
6/24/2017,0.24,58.5,68.1,77.7,58.8,0.74,18.94
6/25/2017,0,54.1,64.3,74.6,49.9,2.7,17.78
6/26/2017,0,51,62,73.1,47.7,0.91,17.6
6/27/2017,0.01,48.4,60.6,72.9,47.5,0.82,17.27
6/28/2017,0,53.4,64.2,75,47.6,2.14,19.62
6/29/2017,0,62.8,71.9,81,58.5,4.89,19.64
6/30/2017,0.65,64.4,74,83.6,66,0.06,18.43
7/1/2017,0.32,66.4,74.6,82.9,67.7,0.78,14.68
7/2/2017,0,58.9,70.6,82.2,58.9,1.12,23.68
7/3/2017,0.11,64.8,74.7,84.6,60.5,1.77,26.39
7/4/2017,1.49,66.5,76,85.5,65.4,1.08,22.57
7/5/2017,0,63.3,74.1,85,65.8,1.42,18.63
7/6/2017,0,65.9,75.1,84.2,62.4,1.68,22.21
7/7/2017,0,69.2,78.6,87.9,66.5,2.41,26.4
7/8/2017,0.73,59.6,72.3,85,64.6,0.46,18.52
7/9/2017,0,54.2,65,75.9,53.7,1.25,18.01
7/10/2017,0,62.7,72.6,82.4,61.9,1.79,21.64
7/11/2017,0.28,70,75.6,81.3,69.1,1.05,13.86
7/12/2017,0,70.7,75.8,80.9,70.3,1.71,11.36
7/13/2017,0.93,69.6,77.1,84.5,70.5,1.04,13.43
7/14/2017,0,64,73.9,83.8,67.6,0.63,17.6
7/15/2017,0,56.2,66.2,76.1,59.6,0.19,13.97
7/16/2017,0,60.8,69.5,78.2,61.3,0.69,14.79
7/17/2017,0,57.8,69.1,80.4,62.2,0.71,14.2
7/18/2017,0,59.4,70.3,81.3,59.6,0.86,21.05
7/19/2017,0,63.7,74.5,85.3,62.2,1.15,26.08
7/20/2017,0.63,67.6,78,88.4,70,0.83,20.13
7/21/2017,1.36,68.5,78.3,88.1,72.5,0.54,17.11
7/22/2017,1.86,69.4,77.7,85.9,71.3,0.67,15.4
7/23/2017,0.12,69.9,76.7,83.5,71.2,0.77,12.93
7/24/2017,0.08,65,75.6,86.3,67.6,0.83,21.59
7/25/2017,0,56.4,66,75.6,60.3,0.47,12.34
7/26/2017,0,59.5,69.2,78.9,57.7,0.74,19.3
7/27/2017,0.24,64.5,73.3,82.1,69.1,0.63,12.92
7/28/2017,0.09,66.9,74.3,81.7,68.5,0.87,10.71
7/29/2017,0,53.1,66.3,79.5,59.2,1.38,16.71
7/30/2017,0,54.8,66.6,78.3,55.9,0.19,19.35
7/31/2017,0,58,69.9,81.9,57.9,0.67,23.73
8/1/2017,0,62,72.5,83,62.3,0.66,20.67
8/2/2017,0.03,60.9,72.5,84.1,64.6,0.01,19.8
8/3/2017,0.02,62.2,72.4,82.7,65.8,0,17.12
8/4/2017,1.25,54.3,68.6,82.8,64.7,0.3,14.11
8/5/2017,0,52.5,58.5,64.5,53,0.01,6.75
8/6/2017,0,55.3,65.9,76.5,58.9,0,15.1
8/7/2017,0,58.6,65.8,73,60.3,0.42,10.05
8/8/2017,0,51.5,63.6,75.8,57,0.37,13.73
8/9/2017,0,55,67.2,79.3,56.7,0.38,18.51
8/10/2017,0,55.3,67.8,80.4,58.2,0.17,19.65
8/11/2017,0.08,59.9,70.8,81.8,63.1,0.37,18.38
8/12/2017,0,56.8,68.2,79.6,61.6,0.37,14.75
8/13/2017,0,50.2,62.3,74.4,57.1,0.01,12.47
8/14/2017,0,54.9,66.1,77.2,58.5,0.01,15.9
8/15/2017,0,61.6,71.7,81.9,63.5,0.28,17.76
8/16/2017,0,60.7,72.6,84.5,66.4,0,18.26
8/17/2017,0,65.3,76.2,87.1,70.8,0.39,19.02
8/18/2017,0.02,62.6,72.3,82.1,67.3,0.05,14.05
8/19/2017,0,60.8,70.6,80.3,63.4,0.36,15.71
8/20/2017,0,59,70.3,81.6,60.8,0.47,19.97
8/21/2017,0.31,63.6,74.8,86.1,67.8,0.84,20.41
8/22/2017,1.13,67,75.7,84.5,70.5,0.15,14.6
8/23/2017,0.04,53.8,65.9,78.1,60.9,0.29,12.99
8/24/2017,0,52.6,63.9,75.1,54.7,0.1,16.02
8/25/2017,0,47.7,61,74.3,53.4,0,14.09
8/26/2017,0,49.2,60.5,71.9,51.3,0.23,14.2
8/27/2017,0,51.8,63.1,74.5,54.3,0.39,14.49
8/28/2017,0.14,57.3,66.8,76.3,58.4,0.4,14.76
8/29/2017,0,58,67.7,77.4,61.1,0.16,13.56
8/30/2017,0,55,66.4,77.9,61.6,0,13.98
8/31/2017,0,55.7,66.5,77.3,60.1,0.04,14.19
9/1/2017,0,51,62.6,74.2,56.8,0.45,10.9
9/2/2017,0,43.8,56.5,69.1,47.1,0.53,12.97
9/3/2017,0.02,46.9,60,73.2,51.6,0.33,16.81
9/4/2017,0,55,67.4,79.7,56.6,0.63,20.05
9/5/2017,0.08,54,69.6,85.2,61.6,0.59,17.84
9/6/2017,0,46.3,57.9,69.4,48.1,0.38,13.53
9/7/2017,0,46.4,55.7,65,47.7,0.15,10.36
9/8/2017,0,47.4,57.6,67.8,48.8,0.12,12.36
9/9/2017,0,50.7,61.7,72.8,51.6,0.78,14.76
9/10/2017,0,42.2,56.8,71.3,46.4,0.46,15.64
9/11/2017,0,43.3,57.1,70.9,47,0.06,15.34
9/12/2017,0,45.4,58.6,71.8,51.3,0.14,14.3
9/13/2017,0,52,65.1,78.3,54.9,0.42,20.89
9/14/2017,0.04,53.3,60,66.7,59.9,0.09,3.35
9/15/2017,0,54,64.6,75.3,59.3,0.08,11.82
9/16/2017,0,55.9,70,84.1,61.2,0.05,21.81
9/17/2017,0,61.4,73.6,85.8,62.9,0.59,23.63
9/18/2017,0.04,62.6,75.4,88.3,64.5,1.17,26.01
9/19/2017,1.08,62.5,71.4,80.4,62.1,0.4,17.59
9/20/2017,0,58.4,68.2,78,64.2,0,11.79
9/21/2017,0,61.2,75.3,89.3,68.4,0,23.77
9/22/2017,0,65.2,78.1,91,69.4,0.21,24.95
9/23/2017,0,64.4,78.3,92.2,67.3,0.13,29.72
9/24/2017,0,63.1,77.5,91.9,65.4,0.3,31.51
9/25/2017,0,58.7,74.5,90.2,60,0.4,32.57
9/26/2017,0,59.6,74.5,89.4,59.6,0.61,32.05
9/27/2017,0.03,64.1,76.9,89.6,63.1,2.27,29.19
9/28/2017,0,49.5,61.1,72.7,51.9,0.85,13.88
9/29/2017,0,46.8,58.9,71,46.7,0.62,15.38
9/30/2017,0,43.3,57.2,71,45.7,0.41,16.33
10/1/2017,0,40.8,55.3,69.8,40.5,0.37,17.79
10/2/2017,0,42.5,57,71.5,42.7,0.91,18.76
10/3/2017,0,57.3,69.3,81.3,50.3,3.42,24.88
10/4/2017,0.02,62.8,71.3,79.8,64,1.08,14.91
10/5/2017,0.14,59.4,68,76.6,62,0.49,11.12
10/6/2017,0.35,59.8,68.3,76.9,59.3,0.37,17.67
10/7/2017,0.1,64.3,68.2,72.1,63.5,0.39,6.9
10/8/2017,0.07,50.9,67.4,83.8,57.9,0.22,22.69
10/9/2017,0,51.3,64.1,77,54,0.18,19.91
10/10/2017,0.06,56.3,68.5,80.8,57.7,0.42,22.18
