Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
4/5/2017,0,52.1,64,75.8,46.5,2.5,21.33
4/6/2017,0,51.8,63.8,75.9,38.6,2.86,23.57
4/7/2017,1.04,50.4,55.7,61.1,46.3,0.7,9.89
4/8/2017,0.61,46.4,54.4,62.4,49,0.77,6.69
4/9/2017,0.09,41.3,49.2,57.1,42.1,0.53,6.81
4/10/2017,0,39.9,51.9,63.9,40.4,0.38,11.98
4/11/2017,0.01,44,56.2,68.5,47.1,1.16,12.9
4/12/2017,0,53.2,59,64.9,50.7,1.19,9.25
4/13/2017,0.05,50.3,58,65.6,50.2,0.91,9.36
4/14/2017,0.15,43.4,52.9,62.5,42.9,1,9.67
4/15/2017,0,41.3,53.2,65.1,37.2,1.43,15.05
4/16/2017,0,43.5,56.8,70.1,42.1,1.46,17.36
4/17/2017,0.5,47.7,52.9,58.1,49.9,0.3,5.28
4/18/2017,0.07,53.3,58.3,63.3,53.9,0.31,5.32
4/19/2017,0,48.8,60,71.3,49.9,0.43,13.32
4/20/2017,0.07,45.5,57.3,69.2,49.1,0.42,13.04
4/21/2017,0,49.5,60.2,71,44.9,0.5,17.58
4/22/2017,0,50,65.5,80.9,45.4,2.33,26.98
4/23/2017,0,50.8,62.2,73.6,47.4,2.37,16.41
4/24/2017,0,49.7,62.3,74.9,46.5,2.02,19.72
4/25/2017,0,52.6,60.2,67.9,47.3,3.61,10.87
4/26/2017,0,52,62,72,48,3.01,16.76
4/27/2017,0,53,61.9,70.8,53.9,1.39,10.39
4/28/2017,0,52.2,64.8,77.3,43,1.35,24.55
4/29/2017,0,54.2,64,73.9,31.7,8.14,23.44
4/30/2017,0,50.9,67.1,83.3,38.2,2.82,33.04
5/1/2017,0,49.8,68,86.2,48.8,2.42,31.3
5/2/2017,0,60.4,75.4,90.3,45.9,8.56,38.19
5/3/2017,0,68.7,79.9,91.1,51.2,12.74,37.73
5/4/2017,0,64.3,79.8,95.4,56.3,4.05,43.29
5/5/2017,0,56.7,74.2,91.6,56.1,2.52,35.6
5/6/2017,0,52.1,67.4,82.8,47.2,2.97,27.88
5/7/2017,0,50.2,60.7,71.2,43.1,2.74,16.23
5/8/2017,0,54.4,66.7,79.1,43.9,3.26,23.34
5/9/2017,0,53.1,70.4,87.7,46.2,2.78,37.35
5/10/2017,0,54.8,74.1,93.4,49.8,2.67,44.76
5/11/2017,0,51.6,64.6,77.7,49.2,2.11,19.56
5/12/2017,0,49.3,61.4,73.5,47.8,2,15.65
5/13/2017,0,47.1,59.3,71.4,36.4,3.19,20.1
5/14/2017,0,46.2,59.2,72.3,37.3,2.69,21.32
5/15/2017,0,47.4,59.9,72.3,41.2,2.19,19.81
5/16/2017,0,47.4,63.1,78.8,43.6,1.83,25.1
5/17/2017,0,49.7,59,68.2,46.6,2.09,12.38
5/18/2017,0,48.2,62.9,77.5,38.3,1.98,27.07
5/19/2017,0,52.4,69.1,85.9,38.1,5.06,37.01
5/20/2017,0,57.5,74.8,92.1,43.8,6.36,43.47
5/21/2017,0,58.6,76.5,94.4,49.3,5.3,44.77
5/22/2017,0,61,78.5,96,51.2,5.65,46.83
5/23/2017,0,62.2,80.2,98.2,53.2,5.42,49.84
5/24/2017,0,59.7,79.7,99.6,53.9,3.95,52.97
5/25/2017,0,55.2,72.2,89.3,51,2.93,33.76
5/26/2017,0,53.1,63.9,74.6,49.5,2.52,16.53
5/27/2017,0,53.1,63.6,74,49,2.73,16.41
5/28/2017,0,53.5,68.1,82.8,51.7,2.12,24.46
5/29/2017,0,53.8,71.3,88.8,55.1,1.69,30.95
5/30/2017,0,55.5,72.1,88.6,55,2.1,29.97
5/31/2017,0.03,54.8,69.4,83.9,52.1,1.82,25.24
6/1/2017,0.02,57.7,69.9,82.2,54.7,1.61,24.01
6/2/2017,0,58.2,72.8,87.3,53.9,2.75,31.56
6/3/2017,0,58.4,75.1,91.8,53.4,2.99,39.27
6/4/2017,0,58.1,74.6,91,53,3.68,37.13
6/5/2017,0,54.8,72.9,91,48,3.05,40.04
6/6/2017,0,54.4,73.4,92.3,48.5,2.85,41.6
6/7/2017,0,56.7,74.7,92.7,50.5,3.48,41.27
6/8/2017,0.07,57.1,71.2,85.3,49.3,3.77,29.48
6/9/2017,0.06,54.4,62.2,70.1,54.6,1.18,10.56
6/10/2017,0,52.2,64.6,77.1,50.3,1.62,19.03
6/11/2017,0,50,63.3,76.6,42.7,2.95,22.57
6/12/2017,0.21,48.1,58.4,68.6,44.7,1.03,15.06
6/13/2017,0,49.3,61.6,73.9,48.7,1.11,17.51
6/14/2017,0,52.9,68.6,84.2,51.3,1.83,27.78
6/15/2017,0,57.9,74.4,90.9,50.9,3.61,36.9
6/16/2017,0,60.1,77.4,94.7,52.8,5.32,44.1
6/17/2017,0,68.7,84.5,100.3,58.9,9.08,49.73
6/18/2017,0,72.5,86.2,99.8,56.6,11.94,51.16
6/19/2017,0,75.4,90.8,106.1,59.9,13.42,62.37
6/20/2017,0,72.4,89.5,106.6,62.5,8.73,59.33
6/21/2017,0,69.3,86.9,104.5,63,7.46,53.13
6/22/2017,0,68.9,87.7,106.5,61.9,7.36,62.04
6/23/2017,0,72.3,89.5,106.8,54.3,9.76,67.7
6/24/2017,0,65.5,84.7,103.8,58.5,5.62,58.12
6/25/2017,0,63.7,82.3,100.8,59.7,4.49,47.36
6/26/2017,0,58.9,77.1,95.2,56,2.9,41.61
6/27/2017,0,57.1,73.3,89.5,53.7,2,34.63
6/28/2017,0,56.6,73.4,90.2,55.7,1.74,32.5
6/29/2017,0,57.2,74.8,92.4,56.1,2.14,35.78
6/30/2017,0,57.9,76.7,95.4,54.6,2.74,42.8
7/1/2017,0,56.2,75.6,94.9,55,2.36,38.76
7/2/2017,0,57.3,74.3,91.3,55.3,3.07,33.05
7/3/2017,0,58.1,76.4,94.7,56.1,2.78,38.75
7/4/2017,0,58.3,76,93.8,51.8,2.98,43.34
7/5/2017,0,58.9,77.1,95.2,50,4.08,47.72
7/6/2017,0,58.5,76.5,94.6,51.9,3.75,42.37
7/7/2017,0,60.2,80.7,101.2,52.6,4.55,53.54
7/8/2017,0,64.4,85.5,106.6,50.2,8.2,68.31
7/9/2017,0,63.9,84.1,104.2,48.6,6.75,63.21
7/10/2017,0,61.3,81.1,100.9,52.1,5.5,53.99
7/11/2017,0,60.3,78.9,97.6,55.8,4.25,44.06
7/12/2017,0,59.7,76.2,92.7,54.8,3.94,36.61
7/13/2017,0,59.2,76.7,94.2,54.5,3.79,40.38
7/14/2017,0,59.3,76.8,94.3,55.4,3.71,39.86
7/15/2017,0,59.8,78.1,96.4,54.3,3.54,45.51
7/16/2017,0,60,80.1,100.2,57.1,3.53,50.72
7/17/2017,0,66.6,85.1,103.7,50.4,7.85,61.56
7/18/2017,0,64.1,82.9,101.7,48.2,9.06,56.97
7/19/2017,0,56.6,73.7,90.7,49.9,2.97,37.55
7/20/2017,0,55.9,74.8,93.7,51.7,2.64,41.86
7/21/2017,0,58.5,76.1,93.8,54,3.36,38.51
7/22/2017,0,58.9,77.3,95.7,54.2,3.51,42.2
7/23/2017,0,59.3,79.9,100.4,55.4,3.49,51.7
7/24/2017,0,64.2,82.8,101.4,53.3,6.5,55.18
7/25/2017,0,60.5,76.6,92.7,50.6,4.47,41.31
7/26/2017,0,58.2,75.7,93.1,53.4,3.37,39.93
7/27/2017,0,59.7,77.8,95.9,52.9,3.78,45.14
7/28/2017,0,61.7,81,100.4,53.8,4.71,52.67
7/29/2017,0,59.5,79.8,100.2,54.2,3.71,52.52
7/30/2017,0,58.1,76.9,95.6,54.3,2.68,42.29
7/31/2017,0,57.8,78.1,98.4,53.7,2.84,48.61
8/1/2017,0,61.8,80.9,100,53.8,4.6,50.14
8/2/2017,0,64.1,83.8,103.4,56.5,5.89,56.41
8/3/2017,0,66.2,83.9,101.6,54.4,6.55,51.44
8/4/2017,0,70.2,85.5,100.9,52.6,10.92,51.73
8/5/2017,0,69.2,81,92.9,56.2,8.88,35.96
8/6/2017,0,61.9,78.2,94.5,57.3,3.49,39.41
8/7/2017,0,59,75.3,91.6,55.7,2.26,35.31
8/8/2017,0,58.2,75.4,92.7,56.6,1.89,37.01
8/9/2017,0,58.8,76.8,94.8,57.5,1.91,38.88
8/10/2017,0,58.7,75.7,92.6,58,1.83,34.51
8/11/2017,0,59.1,76.9,94.6,58.6,1.75,37.49
8/12/2017,0,61.2,78.9,96.6,58.7,2.78,41.93
8/13/2017,0,59.9,78.4,96.8,55.5,3.38,44.96
8/14/2017,0,58.4,75.2,92,55.7,2.66,36.17
8/15/2017,0,57.3,70.4,83.4,56.4,1.95,22.31
8/16/2017,0,55.4,69.8,84.2,55.1,1.43,23.87
8/17/2017,0,56.5,72.9,89.3,56.4,1.91,31.11
8/18/2017,0,60.6,77.3,93.9,57.5,2.73,37.06
8/19/2017,0,60.4,78.2,95.9,58,3.02,39.32
8/20/2017,0,60.2,77.4,94.5,58.2,2.66,36.44
8/21/2017,0,59.3,75.9,92.5,57.6,2.34,34.83
8/22/2017,0,61.8,74.7,87.6,57.5,3.56,27.91
8/23/2017,0,61.8,78,94.1,57.4,3.7,36.95
8/24/2017,0,61.3,79.5,97.8,56.8,3.98,43.91
8/25/2017,0,57.2,74.8,92.5,55.1,2.1,37.85
8/26/2017,0,55.7,75.6,95.5,52.9,1.6,45.73
8/27/2017,0,61,82.7,104.4,52.1,5.19,63.79
8/28/2017,0,65.7,86.4,107.1,51.8,7.67,70.9
8/29/2017,0,65.1,86.4,107.7,55.1,6.82,69.7
8/30/2017,0,62.5,81.5,100.4,54.3,5.71,52.74
8/31/2017,0,57.7,78.3,99,51.6,3.57,53.04
9/1/2017,0,57.3,78.5,99.7,48.2,3.63,56.31
9/2/2017,0,66.3,87.3,108.3,49.4,9.65,73.4
9/3/2017,0,67.7,87.4,107.1,55,8.89,68.61
9/4/2017,0,70.9,87.7,104.4,56.4,9.87,60.12
9/5/2017,0,70.2,83,95.9,59.2,7.85,41.56
9/6/2017,0,69.5,81.2,92.8,63,6.25,32.9
9/7/2017,0,67.1,80.6,94.2,58.7,5.23,39.08
9/8/2017,0,59.8,68.6,77.4,58.6,1.78,14.71
9/9/2017,0,58.7,74.1,89.5,59.1,1.39,30.57
9/10/2017,0,60.6,77.4,94.1,58.3,2.07,40.23
9/11/2017,0,63.9,81.9,99.8,56.4,4.36,50.85
9/12/2017,0,67,83,99.1,56.5,6.46,49.7
9/13/2017,0,65.3,80.5,95.7,58.5,4.68,42.15
9/14/2017,0,62,73.3,84.7,58.8,3.18,23.06
9/15/2017,0,56.9,67.9,78.9,53.8,2.63,18.67
9/16/2017,0,54.9,69.8,84.7,52.7,2.39,27.31
9/17/2017,0,54.9,71.2,87.6,49.8,2.54,34.94
9/18/2017,0,53.3,70,86.7,50.4,2.01,32.95
9/19/2017,0,54.7,69.2,83.7,52.3,2.41,24.86
9/20/2017,0,52.2,65.6,79.1,45.4,2.7,24.82
9/21/2017,0,53.2,65.9,78.7,49.4,3.77,19.96
9/22/2017,0,49.3,61.1,73,41.9,2.44,20.1
9/23/2017,0,47.4,61.1,74.9,40.8,2.03,21.74
9/24/2017,0,52.7,66,79.3,32.3,7.3,29.07
9/25/2017,0,51.8,67.4,83,34.8,6.21,32.82
9/26/2017,0,52.6,70,87.4,38.5,6.55,37.61
9/27/2017,0,55.4,73.4,91.5,40.8,6.76,42.28
9/28/2017,0,53.9,72.5,91.2,41.6,5.07,41.67
9/29/2017,0,54.2,72.3,90.5,42.8,4.48,40.7
9/30/2017,0,55.8,71,86.3,49.6,2.69,32.44
10/1/2017,0,56.4,70.7,85,48.9,2.16,30.12
10/2/2017,0,59.2,70.4,81.6,32.1,10.16,32.08
10/3/2017,0,46.7,62.6,78.6,27.7,5.34,29.7
10/4/2017,0,44.5,61.7,79,32.2,3.56,28.62
10/5/2017,0,45.1,62.8,80.5,35.7,3.2,29.12
10/6/2017,0,46.3,65.1,83.8,35.2,3.61,33.69
10/7/2017,0,47.9,68.3,88.7,36.2,3.86,40.28
10/8/2017,0,48.6,68,87.3,41.7,3.55,35.6
10/9/2017,0,58.1,68.6,79.1,27.7,8.48,28.67
10/10/2017,0,49.1,65.4,81.8,30.4,4.26,31.46
10/11/2017,0,47.8,64.2,80.5,38,3.53,28.55
10/12/2017,0,48.7,62.1,75.5,28.3,3.61,26.74
10/13/2017,0,45.4,60.8,76.2,25,5.13,27.56
10/14/2017,0,44.5,61.6,78.8,32.6,4.16,27.78
10/15/2017,0,46.2,62.4,78.7,30,4.76,28.64
10/16/2017,0,43.7,63,82.3,32.4,3.43,32.12
10/17/2017,0,45.8,65.1,84.3,34.4,3.65,34.44
10/18/2017,0,45.5,63.5,81.6,37.9,2.99,29.29
10/19/2017,0,45.3,63.3,81.4,40.3,2.41,28.62
10/20/2017,0.18,51.2,61.4,71.6,50.6,1.59,13.75
10/21/2017,0,44.8,54.5,64.2,44.2,1.02,10.97
10/22/2017,0,41.9,56.8,71.8,43.6,0.57,17.43
10/23/2017,0,44.7,60.7,76.8,47.3,0.86,20.18
10/24/2017,0,52.7,69,85.3,50.9,2.34,28.49
10/25/2017,0,51.1,70.4,89.8,49.2,1.68,36.98
10/26/2017,0,51.2,69.3,87.4,49.2,1.97,32.77
10/27/2017,0,50.5,69.1,87.8,46.3,2.3,35.44
10/28/2017,0,50,68.5,87,45.7,2.94,33.87
10/29/2017,0,49.8,68.1,86.3,47.5,2.23,32.12
10/30/2017,0,48.6,65,81.5,49.1,1.07,24.62
10/31/2017,0,45.1,57.7,70.3,46.9,0.89,13.38
11/1/2017,0,42.4,57.1,71.7,46,0.47,15.77
11/2/2017,0,45.3,58.1,70.8,46.3,0.79,14.14
11/3/2017,0,49.2,58.8,68.4,47,1.62,12.98
11/4/2017,0.13,54.4,59.7,65,50.7,1.45,9.6
11/5/2017,0.12,39.5,51.6,63.6,44.6,0.43,10.75
11/6/2017,0,40.6,51,61.5,40.5,0.8,10.21
11/7/2017,0,39.3,51.5,63.6,41.3,0.61,11.42
11/8/2017,0,40.5,53,65.6,39.8,0.89,12.86
11/9/2017,0.27,44.9,53.5,62.1,48.5,0.85,7.95
11/10/2017,0,52.8,59.8,66.9,53.1,0.55,8.95
11/11/2017,0.05,47.5,56.5,65.5,51.8,0.35,6.89
11/12/2017,0,43.2,54.1,64.9,46.9,0.16,9.4
11/13/2017,0,44.7,54.5,64.2,47.5,0.29,9.15
11/14/2017,0.03,48.3,57.2,66.2,52.1,0.58,8.29
11/15/2017,0.06,44.1,54.8,65.4,43.7,0.44,12.8
11/16/2017,0.83,48.6,53.6,58.6,51.5,0.15,2.96
11/17/2017,0.24,49.7,53.8,58,52.5,0.35,2.55
11/18/2017,0,42,51.5,60.9,40.2,1.58,9.33
11/19/2017,0,37.7,50.2,62.7,36.5,0.9,12.47
11/20/2017,0,37.1,49.1,61.1,42.5,0.68,9.45
11/21/2017,0.03,49.1,53.1,57.2,50.5,0.28,3.69
11/22/2017,0,48.7,57.8,67,51.7,0.27,7.87
11/23/2017,0,49.2,58.4,67.6,53.8,0.23,6.58
11/24/2017,0,49.7,56.9,64.1,54.9,0.13,3.69
11/25/2017,0,50.8,59.9,69,54.5,0.2,7.89
11/26/2017,0,50.4,57.5,64.6,53.9,0.36,5.77
11/27/2017,0.23,47.9,55.6,63.3,53.7,0.39,4.55
11/28/2017,0,40.2,50.3,60.4,43.4,0.31,7.96
11/29/2017,0,38.7,50.3,61.8,43,0.28,8.53
11/30/2017,0,39.2,51.8,64.5,39.8,0.62,12.61
12/1/2017,0,36.8,50.3,63.7,39.9,0.29,11.6
12/2/2017,0,35.6,49,62.3,40.4,0.22,10.03
12/3/2017,0,37.7,47.6,57.5,43.5,0.28,6.11
12/4/2017,0,42.1,50.6,59.1,34.4,2.16,10.49
12/5/2017,0,43.2,51.8,60.4,25.1,4.73,13.4
12/6/2017,0,34.5,50.5,66.4,26.4,1.14,18.09
12/7/2017,0,33.2,48.7,64.1,31.4,0.99,14.82
12/8/2017,0,32.4,50.1,67.8,30.1,0.95,18.67
12/9/2017,0,32.4,47.7,63,34.4,0.41,12.18
12/10/2017,0,31.5,47.8,64.1,34.6,0.4,13.05
12/11/2017,0,31.1,48.4,65.7,32.4,0.61,15.59
12/12/2017,0,30.8,48.3,65.8,32,0.57,16.29
12/13/2017,0,29.7,46.7,63.8,32.4,0.37,13.7
12/14/2017,0,29.2,45.8,62.4,33.6,0.29,12.52
12/15/2017,0,32.1,47.8,63.6,36,0.39,12.27
12/16/2017,0,33.8,46.9,60,39,0.38,9.31
12/17/2017,0,48.3,55,61.6,21.8,6.97,15.03
12/18/2017,0,37.2,51,64.8,28.6,1.4,16.42
12/19/2017,0,33.6,47.9,62.3,34.1,0.71,12.19
12/20/2017,0.06,35.1,46.9,58.6,40,0.56,9.42
12/21/2017,0,36.1,46.6,57.1,31.5,1.3,10.37
12/22/2017,0,29.7,43.5,57.2,25.8,0.77,11.78
12/23/2017,0,30.7,40.4,50.2,32.6,0.7,5.96
12/24/2017,0,36.4,45.6,54.8,33.3,1.16,8.45
12/25/2017,0,38,46.1,54.3,36.1,1.34,7.34
12/26/2017,0,32.9,46.1,59.3,34,0.63,11.3
12/27/2017,0,31.6,46.4,61.1,36.2,0.35,10.4
12/28/2017,0,32.6,46.7,60.8,37.4,0.26,9.57
12/29/2017,0,33,46.9,60.9,38,0.26,9.31
12/30/2017,0,33.9,47.5,61,37.2,0.26,9.86
12/31/2017,0,32.8,47.4,61.9,36.3,0.29,11.17
1/1/2018,0,35,46.5,58.1,38.6,0.55,8.13
1/2/2018,0,38.9,52.5,66.2,39.3,0.78,13.33
1/3/2018,0,39.4,50.4,61.4,41.4,0.95,9.24
1/4/2018,0.51,41.9,49.6,57.4,46,0.24,5.82
1/5/2018,0,48.5,55.1,61.7,52.3,0.14,4.43
